playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA,SLG
swishni01,2013,1,CLE,AL,145,549,74,135,27,2,22,63,1,0,77,138,3,4,0,4,11,0.245901639,0.422586521
loneyja01,2013,1,TBA,AL,158,549,54,164,33,0,13,75,3,1,44,77,6,0,1,4,16,0.298724954,0.429872495
jayjo02,2013,1,SLN,NL,157,548,75,151,27,2,7,67,10,5,52,103,7,14,9,5,13,0.275547445,0.370437956
kinslia01,2013,1,TEX,AL,136,545,85,151,31,2,13,72,15,11,51,59,0,8,3,7,5,0.27706422,0.412844037
dominma01,2013,1,HOU,AL,152,543,56,131,25,0,21,77,0,1,30,96,1,7,2,7,17,0.241252302,0.403314917
hechaad01,2013,1,MIA,NL,148,543,30,123,14,8,3,42,11,10,30,96,1,0,4,1,19,0.226519337,0.298342541
santaca01,2013,1,CLE,AL,154,541,75,145,39,1,20,74,3,1,93,110,6,4,0,4,7,0.268022181,0.454713494
gardnbr01,2013,1,NYA,AL,145,539,81,147,33,10,8,52,24,8,52,127,1,8,7,3,8,0.272727273,0.415584416
gomezca01,2013,1,MIL,NL,147,536,80,152,27,10,24,73,40,7,37,146,2,10,1,6,11,0.28358209,0.505597015
frazito01,2013,1,CIN,NL,150,531,63,124,29,3,19,73,6,5,50,125,1,14,2,3,14,0.233521657,0.406779661
mclouna01,2013,1,BAL,AL,146,531,76,137,31,4,12,36,30,7,53,86,1,4,4,1,7,0.258003766,0.399246704
encared01,2013,1,TOR,AL,142,530,90,144,29,1,36,104,7,1,82,62,7,4,0,5,20,0.271698113,0.533962264
cespeyo01,2013,1,OAK,AL,135,529,74,127,21,4,26,80,7,7,37,137,5,5,0,3,8,0.240075614,0.442344045
jennide01,2013,1,TBA,AL,139,527,82,133,31,6,14,54,20,8,64,115,0,3,3,5,6,0.252371917,0.413662239
sandopa01,2013,1,SFN,NL,141,525,52,146,27,2,14,79,0,0,47,79,5,6,0,6,19,0.278095238,0.417142857
dunnad01,2013,1,CHA,AL,149,525,60,115,15,0,34,86,1,1,76,189,7,3,0,3,2,0.219047619,0.441904762
bournmi01,2013,1,CLE,AL,130,525,75,138,21,6,6,50,23,12,40,132,0,2,5,3,2,0.262857143,0.36
wietema01,2013,1,BAL,AL,148,523,59,123,29,0,22,79,2,0,43,104,5,0,1,12,7,0.235181644,0.416826004
lucrojo01,2013,1,MIL,NL,147,521,59,146,25,6,18,82,9,1,46,69,2,5,0,8,16,0.280230326,0.454894434
poseybu01,2013,1,SFN,NL,148,520,61,153,34,1,15,72,2,1,60,70,8,8,0,7,15,0.294230769,0.45
hollima01,2013,1,SLN,NL,141,520,103,156,31,1,22,94,6,1,69,86,5,9,0,4,31,0.3,0.490384615
headlch01,2013,1,SDN,NL,141,520,59,130,35,2,13,50,8,4,67,142,7,11,0,2,9,0.25,0.4
suzukic01,2013,1,NYA,AL,150,520,57,136,15,3,7,35,20,4,26,63,4,1,6,2,6,0.261538462,0.342307692
ortizda01,2013,1,BOS,AL,137,518,84,160,38,2,30,103,4,0,76,88,27,1,0,5,21,0.308880309,0.563706564
johnsch05,2013,1,ATL,NL,142,514,54,165,34,0,12,68,0,0,29,116,5,2,0,2,20,0.321011673,0.457198444
crispco01,2013,1,OAK,AL,131,513,93,134,22,3,22,66,21,5,61,65,3,0,2,8,7,0.261208577,0.444444444
larocad01,2013,1,WAS,NL,152,511,70,121,19,3,20,62,4,1,72,131,10,3,0,4,13,0.236790607,0.403131115
martest01,2013,1,PIT,NL,135,510,83,143,26,10,12,35,41,15,25,138,2,24,6,1,6,0.280392157,0.441176471
beltbr01,2013,1,SFN,NL,150,509,76,147,39,4,17,67,5,2,52,125,4,6,1,3,4,0.288801572,0.481335953
craigal01,2013,1,SLN,NL,134,508,71,160,29,2,13,97,2,0,40,100,2,10,0,5,12,0.31496063,0.456692913
cabreas01,2013,1,CLE,AL,136,508,66,123,35,2,14,64,9,3,35,114,1,8,6,5,10,0.242125984,0.401574803
escobyu01,2013,1,TBA,AL,153,508,61,130,27,1,9,56,4,4,57,73,2,3,6,4,19,0.255905512,0.366141732
cartech02,2013,1,HOU,AL,148,506,64,113,24,2,29,82,2,0,70,212,1,4,0,5,8,0.223320158,0.450592885
molinya01,2013,1,SLN,NL,136,505,68,161,44,0,12,80,3,2,30,55,4,3,0,3,14,0.318811881,0.477227723
pierzaj01,2013,1,TEX,AL,134,503,48,137,24,1,17,70,1,1,11,76,2,9,0,6,14,0.272365805,0.425447316
barneda01,2013,1,CHN,NL,141,501,49,104,25,1,7,41,4,2,36,64,5,6,4,6,22,0.20758483,0.303393214
crawfbr01,2013,1,SFN,NL,149,499,52,124,24,3,9,43,1,2,42,96,6,5,1,3,10,0.248496994,0.362725451
napolmi01,2013,1,BOS,AL,139,498,79,129,38,2,23,92,1,1,73,187,3,6,0,1,15,0.259036145,0.481927711
perezsa02,2013,1,KCA,AL,138,496,48,145,25,3,13,79,0,0,21,63,2,4,0,5,13,0.29233871,0.433467742
browndo01,2013,1,PHI,NL,139,496,65,135,21,4,27,83,8,3,39,97,5,1,0,4,5,0.272177419,0.493951613
morneju01,2013,1,MIN,AL,127,495,56,128,32,0,17,74,0,0,37,98,3,6,0,5,9,0.258585859,0.426262626
cuddymi01,2013,1,COL,NL,130,489,74,162,31,3,20,84,10,3,46,100,5,2,0,3,13,0.331288344,0.529652352
scutama01,2013,1,SFN,NL,127,488,57,145,23,3,2,31,2,0,45,34,0,2,9,3,13,0.297131148,0.368852459
arenano01,2013,1,COL,NL,133,486,49,130,29,4,10,52,2,0,23,72,1,1,2,2,16,0.267489712,0.405349794
gyorkje01,2013,1,SDN,NL,125,486,62,121,26,0,23,63,1,1,33,123,1,4,0,2,14,0.248971193,0.444444444
doumiry01,2013,1,MIN,AL,135,485,49,120,28,1,14,55,1,0,48,99,4,1,0,4,13,0.24742268,0.395876289
ethiean01,2013,1,LAN,NL,142,482,54,131,33,2,12,52,4,3,61,95,11,7,0,3,9,0.271784232,0.423236515
venabwi01,2013,1,SDN,NL,151,481,64,129,22,8,22,53,22,6,29,118,4,2,2,1,6,0.268191268,0.484407484
walkene01,2013,1,PIT,NL,133,478,62,120,24,4,16,53,1,2,50,85,4,15,5,3,14,0.251046025,0.418410042
kendrho01,2013,1,LAA,AL,122,478,55,142,21,4,13,54,6,3,23,89,5,6,3,3,16,0.29707113,0.439330544
plouftr01,2013,1,MIN,AL,129,477,44,121,22,1,14,52,2,1,34,112,1,6,1,4,11,0.253668763,0.392033543
victosh01,2013,1,BOS,AL,122,477,82,140,26,2,15,61,21,3,25,75,0,18,10,2,5,0.293501048,0.450733753
utleych01,2013,1,PHI,NL,131,476,73,135,25,6,18,69,8,3,45,79,4,5,0,5,12,0.283613445,0.474789916
arencjp01,2013,1,TOR,AL,138,474,45,92,18,0,21,55,0,2,18,148,0,3,0,2,8,0.194092827,0.364978903
denorch01,2013,1,SDN,NL,144,473,67,132,21,2,10,47,11,0,42,84,2,1,0,4,13,0.279069767,0.395348837
moustmi01,2013,1,KCA,AL,136,472,42,110,26,0,12,42,2,4,32,83,1,5,1,4,13,0.233050847,0.36440678
konerpa01,2013,1,CHA,AL,126,467,41,114,16,0,12,54,0,0,45,74,2,4,0,4,12,0.244111349,0.355460385
lindad01,2013,1,TOR,AL,143,465,67,134,26,1,23,67,1,0,51,103,5,1,0,4,20,0.288172043,0.496774194
morelmi01,2013,1,TEX,AL,147,462,60,107,24,1,23,60,0,0,45,117,1,3,0,8,10,0.231601732,0.437229437
werthja01,2013,1,WAS,NL,129,462,84,147,24,0,25,82,10,1,60,101,3,5,0,5,9,0.318181818,0.532467532
freesda01,2013,1,SLN,NL,138,462,53,121,26,1,9,60,1,2,47,106,1,9,0,3,25,0.261904762,0.380952381
schiena01,2013,1,CHN,NL,137,462,56,116,32,3,21,68,6,3,29,94,3,6,1,5,6,0.251082251,0.46969697
navada01,2013,1,BOS,AL,134,458,77,139,29,0,12,66,0,2,51,93,2,15,4,8,10,0.30349345,0.445414847
martile01,2013,1,TEX,AL,147,457,66,119,21,6,8,49,36,9,28,104,0,8,12,3,6,0.260393873,0.38512035
smoakju01,2013,1,SEA,AL,131,454,53,108,19,0,20,50,0,0,64,119,1,2,0,1,11,0.237885463,0.411894273
ibanera01,2013,1,SEA,AL,124,454,54,110,20,2,29,65,0,0,42,128,1,0,0,0,8,0.242290749,0.486784141
infanom01,2013,1,DET,AL,118,453,54,144,24,3,10,51,5,2,20,44,1,0,0,3,11,0.317880795,0.450331126
bautijo02,2013,1,TOR,AL,118,452,82,117,24,0,28,73,7,2,69,84,2,3,0,4,13,0.258849558,0.497787611
blancgr01,2013,1,SFN,NL,141,452,50,120,17,6,3,41,14,9,52,95,4,1,3,3,10,0.265486726,0.349557522
rosarwi01,2013,1,COL,NL,121,449,63,131,22,1,21,79,4,1,15,109,0,1,0,1,7,0.291759465,0.485523385
ugglada01,2013,1,ATL,NL,136,448,60,80,10,3,22,55,2,0,77,171,2,9,0,3,7,0.178571429,0.361607143
tulowtr01,2013,1,COL,NL,126,446,72,139,27,0,25,82,1,0,57,85,5,4,0,5,9,0.311659193,0.540358744
mossbr01,2013,1,OAK,AL,145,446,73,114,23,3,30,87,4,2,50,140,3,6,0,3,4,0.255605381,0.522421525
overbly01,2013,1,NYA,AL,142,445,43,107,24,1,14,59,2,0,36,111,0,0,0,4,16,0.240449438,0.393258427
mauerjo01,2013,1,MIN,AL,113,445,62,144,35,0,11,47,0,1,61,89,7,0,0,2,7,0.323595506,0.476404494
polloaj01,2013,1,ARI,NL,137,443,64,119,28,5,8,38,12,3,33,82,1,2,3,1,5,0.268623025,0.408577878
drewst01,2013,1,BOS,AL,124,442,57,112,29,8,13,67,6,0,54,124,3,1,0,4,9,0.253393665,0.443438914
vicieda01,2013,1,CHA,AL,124,441,43,117,23,3,14,56,0,0,24,98,0,3,0,5,11,0.265306122,0.426303855
martiru01,2013,1,PIT,NL,127,438,51,99,21,0,15,55,9,5,58,108,2,8,1,1,13,0.226027397,0.376712329
shuckja01,2013,1,LAA,AL,129,437,60,128,20,3,2,39,8,4,27,54,0,1,6,7,10,0.292906178,0.366132723
murphda07,2013,1,TEX,AL,142,436,51,96,26,1,13,45,1,4,37,59,2,1,0,1,11,0.220183486,0.373853211
castrja01,2013,1,HOU,AL,120,435,63,120,35,1,18,56,2,1,50,130,3,2,0,4,4,0.275862069,0.485057471
crawfca02,2013,1,LAN,NL,116,435,62,123,30,3,6,31,15,4,28,66,2,3,0,2,4,0.282758621,0.406896552
ellisma01,2013,1,LAN,NL,126,433,46,117,13,2,6,48,4,1,26,74,2,10,6,5,5,0.270207852,0.351039261
stubbdr01,2013,1,CLE,AL,146,430,59,100,21,2,10,45,17,2,44,141,1,2,2,3,3,0.23255814,0.360465116
wrighda03,2013,1,NYN,NL,112,430,63,132,23,6,18,58,17,3,55,79,5,5,0,2,11,0.306976744,0.513953488
riosal01,2013,1,CHA,AL,109,430,57,119,22,2,12,55,26,6,32,78,2,1,0,1,12,0.276744186,0.420930233
stantmi03,2013,1,MIA,NL,116,425,62,106,26,0,24,62,1,0,74,140,5,4,0,1,10,0.249411765,0.48
saltaja01,2013,1,BOS,AL,121,425,68,116,40,0,14,65,4,1,43,139,3,0,0,2,7,0.272941176,0.465882353
byrdma01,2013,1,NYN,NL,117,425,61,121,26,5,21,71,2,4,25,124,2,7,1,6,6,0.284705882,0.517647059
harpebr03,2013,1,WAS,NL,118,424,71,116,24,3,20,58,11,4,61,94,4,5,3,4,4,0.273584906,0.485849057
ruggiju01,2013,1,MIA,NL,128,424,49,94,18,1,18,50,15,8,41,114,1,5,1,0,9,0.221698113,0.396226415
rasmuco01,2013,1,TOR,AL,118,417,57,115,26,1,22,66,0,1,37,135,0,3,0,1,4,0.275779376,0.501199041
fowlede01,2013,1,COL,NL,119,415,71,109,18,3,12,42,19,9,65,105,1,6,4,2,5,0.262650602,0.407228916
montemi01,2013,1,ARI,NL,116,413,44,95,14,0,11,42,0,0,51,110,4,5,0,6,18,0.230024213,0.343825666
cruzne02,2013,1,TEX,AL,109,413,49,110,18,0,27,76,5,1,35,109,2,4,0,4,14,0.266343826,0.506053269
joycema01,2013,1,TBA,AL,140,413,61,97,22,0,18,47,7,3,59,87,0,2,0,7,8,0.234866828,0.418886199
kozmape01,2013,1,SLN,NL,143,410,44,89,20,0,1,35,3,1,34,91,8,0,1,3,6,0.217073171,0.273170732
peraljh01,2013,1,DET,AL,107,409,50,124,30,0,11,55,3,3,35,98,2,1,1,2,9,0.303178484,0.457212714
gillaco01,2013,1,CHA,AL,134,408,46,100,14,3,13,40,0,1,37,79,4,1,0,6,7,0.245098039,0.389705882
barnebr02,2013,1,HOU,AL,136,408,46,98,17,1,8,41,11,11,21,127,0,8,6,2,5,0.240196078,0.345588235
saundmi01,2013,1,SEA,AL,132,406,59,96,23,3,12,46,13,5,54,118,4,1,1,6,6,0.236453202,0.396551724
lemahdj01,2013,1,COL,NL,109,404,39,113,21,3,2,28,18,7,19,67,2,1,7,3,13,0.27970297,0.361386139
jonesga02,2013,1,PIT,NL,144,403,41,94,26,2,15,51,2,0,31,101,0,2,0,4,10,0.23325062,0.419354839
floripe01,2013,1,MIN,AL,134,403,44,89,17,0,9,44,15,6,33,115,1,2,5,3,7,0.220843672,0.330024814
lawribr01,2013,1,TOR,AL,107,401,41,102,18,3,11,46,9,5,30,68,1,7,1,3,8,0.25436409,0.396508728
cainlo01,2013,1,KCA,AL,115,399,54,100,21,3,4,46,14,6,33,90,2,4,0,6,10,0.250626566,0.348370927
lagarju01,2013,1,NYN,NL,121,392,35,95,21,5,4,34,6,3,20,96,4,2,5,2,6,0.242346939,0.352040816
pujolal01,2013,1,LAA,AL,99,391,49,101,19,0,17,64,1,1,40,55,8,5,0,7,18,0.25831202,0.437340153
gonzaca01,2013,1,COL,NL,110,391,72,118,23,6,26,70,21,3,41,118,2,1,0,3,7,0.301790281,0.590792839
uptonbj01,2013,1,ATL,NL,126,391,30,72,14,0,9,26,12,5,44,151,2,3,1,6,7,0.184143223,0.289002558
ellisaj01,2013,1,LAN,NL,115,390,43,93,17,1,10,52,0,2,45,78,1,3,4,6,11,0.238461538,0.364102564
willijo03,2013,1,MIN,AL,111,389,42,81,20,0,14,48,1,0,66,128,2,14,0,2,8,0.208226221,0.367609254
uribeju01,2013,1,LAN,NL,132,388,47,108,22,2,12,50,5,0,30,81,3,2,3,3,12,0.278350515,0.43814433
reddijo01,2013,1,OAK,AL,114,385,54,87,19,2,12,56,9,2,46,86,1,2,1,7,4,0.225974026,0.379220779
ackledu01,2013,1,SEA,AL,113,384,40,97,18,2,4,31,2,3,37,72,1,1,4,1,6,0.252604167,0.341145833
heywaja01,2013,1,ATL,NL,104,382,67,97,22,1,14,38,2,4,48,73,1,8,1,0,7,0.253926702,0.426701571
reyesjo01,2013,1,TOR,AL,93,382,58,113,20,0,10,37,15,6,34,47,2,1,0,2,6,0.295811518,0.426701571
puigya01,2013,1,LAN,NL,104,382,66,122,21,2,19,42,11,8,36,97,6,11,0,3,6,0.319371728,0.534031414
cabreev01,2013,1,SDN,NL,95,381,54,108,15,5,4,31,37,12,41,69,0,2,10,1,1,0.283464567,0.380577428
castiwe01,2013,1,CHN,NL,113,380,41,104,23,0,8,32,2,0,34,97,3,11,1,2,13,0.273684211,0.397368421
younger03,2013,2,NYN,NL,91,374,48,94,18,4,1,26,38,7,35,67,1,2,6,1,5,0.251336898,0.328877005
hundlni01,2013,1,SDN,NL,114,373,35,87,19,0,13,44,1,0,26,98,5,5,1,3,7,0.233243968,0.388739946
beckhgo01,2013,1,CHA,AL,103,371,46,99,22,1,5,24,5,1,28,56,2,4,1,4,10,0.266846361,0.371967655
frankni01,2013,1,SEA,AL,102,369,38,83,20,1,12,45,6,1,42,113,1,0,0,1,2,0.224932249,0.382113821
smithse01,2013,1,OAK,AL,117,368,49,93,27,0,8,40,0,0,39,94,4,3,0,0,10,0.252717391,0.391304348
buckjo01,2013,1,NYN,NL,101,368,38,79,11,0,15,60,2,1,29,99,4,8,0,2,12,0.214673913,0.366847826
amarial01,2013,1,SDN,NL,146,368,35,87,14,4,5,32,4,2,22,57,1,2,3,1,7,0.236413043,0.336956522
sogarer01,2013,1,OAK,AL,130,368,45,98,24,3,2,35,10,5,27,51,2,5,6,4,4,0.266304348,0.364130435
johnske05,2013,1,TBA,AL,118,366,41,86,12,2,16,52,7,4,35,99,1,3,0,3,4,0.234972678,0.409836066
izturma01,2013,1,TOR,AL,107,365,33,86,12,0,5,32,1,5,27,38,0,1,3,3,11,0.235616438,0.309589041
soriaal01,2013,1,CHN,NL,93,362,47,92,24,1,17,51,10,5,15,89,2,3,0,3,9,0.254143646,0.466850829
solando01,2013,1,MIA,NL,102,361,33,90,13,1,3,34,3,1,23,57,3,7,2,2,11,0.249307479,0.315789474
avilemi01,2013,1,CLE,AL,124,361,54,91,15,0,9,46,8,5,15,41,0,3,7,8,11,0.252077562,0.368421053
gregodi01,2013,1,ARI,NL,103,357,47,90,16,3,7,28,0,2,37,65,5,6,2,1,4,0.25210084,0.37254902
mccanbr01,2013,1,ATL,NL,102,356,43,91,13,0,20,57,0,1,39,66,3,5,0,2,9,0.255617978,0.460674157
gattiev01,2013,1,ATL,NL,105,354,44,86,21,0,21,65,0,0,21,81,4,4,0,3,10,0.242937853,0.480225989
maybejo02,2013,1,PHI,NL,134,353,47,80,23,1,11,39,5,3,27,90,1,3,0,1,6,0.226628895,0.390934844
lucased01,2013,1,MIA,NL,94,351,43,90,14,1,4,28,1,1,26,78,1,2,4,1,6,0.256410256,0.336182336
rendoan01,2013,1,WAS,NL,98,351,40,93,23,1,7,35,1,1,31,69,3,5,2,5,7,0.264957265,0.396011396
arciaos01,2013,1,MIN,AL,97,351,34,88,17,2,14,43,1,2,23,117,0,4,0,0,4,0.250712251,0.43019943
weeksri01,2013,1,MIL,NL,104,350,40,73,20,1,10,24,7,3,40,105,0,9,0,0,13,0.208571429,0.357142857
middlwi01,2013,1,BOS,AL,94,348,41,79,18,0,17,49,3,1,20,98,3,2,1,3,13,0.227011494,0.425287356
cabreme01,2013,1,TOR,AL,88,344,39,96,15,2,3,30,2,2,23,47,0,0,2,3,7,0.279069767,0.360465116
reynoma01,2013,1,CLE,AL,99,335,40,72,8,0,15,48,3,0,43,123,1,3,0,3,7,0.214925373,0.373134328
myerswi01,2013,1,TBA,AL,88,335,50,98,23,0,13,53,5,2,33,91,6,1,0,4,10,0.292537313,0.47761194
youngch04,2013,1,OAK,AL,107,335,46,67,18,3,12,40,10,3,36,93,3,2,0,2,7,0.2,0.379104478
alonsyo01,2013,1,SDN,NL,97,334,34,94,11,0,6,45,6,0,32,47,5,2,0,7,9,0.281437126,0.368263473
mercejo03,2013,1,PIT,NL,103,333,33,95,22,2,8,27,3,2,22,62,6,4,5,1,7,0.285285285,0.435435435
valbulu01,2013,1,CHN,NL,108,331,34,72,15,1,12,37,1,4,53,63,4,4,1,2,4,0.217522659,0.377643505
davisra01,2013,1,TOR,AL,108,331,49,86,16,2,6,24,45,6,21,67,0,5,1,2,8,0.259818731,0.374622356
avilaal01,2013,1,DET,AL,102,330,39,75,14,1,11,47,0,0,44,112,0,1,1,3,10,0.227272727,0.375757576
descada01,2013,1,SLN,NL,123,328,43,78,25,1,5,43,6,3,22,56,5,3,3,2,7,0.237804878,0.365853659
hillaa01,2013,1,ARI,NL,87,327,45,95,21,1,11,41,1,4,29,48,2,5,0,1,6,0.290519878,0.4617737
iannech01,2013,1,LAA,AL,115,325,40,73,15,0,11,39,0,1,68,100,2,2,0,4,8,0.224615385,0.372307692
mesorde01,2013,1,CIN,NL,103,323,31,77,13,0,9,42,0,2,24,61,4,0,0,5,9,0.238390093,0.362229102
schumsk01,2013,1,LAN,NL,125,319,31,84,16,0,2,30,2,2,28,54,0,5,3,0,11,0.263322884,0.332288401
dudalu01,2013,1,NYN,NL,100,318,42,71,16,0,15,33,0,3,55,102,4,9,0,2,1,0.22327044,0.41509434
davisik02,2013,1,NYN,NL,103,317,37,65,14,0,9,33,4,0,57,101,5,1,0,2,9,0.205047319,0.334384858
rossco01,2013,1,ARI,NL,94,317,33,88,17,1,8,38,3,2,25,50,1,3,1,5,10,0.277602524,0.413249211
quintom01,2013,1,NYN,NL,95,315,28,70,9,2,2,21,2,0,38,70,7,1,3,2,10,0.222222222,0.282539683
loughda01,2013,1,KCA,AL,96,315,35,90,17,4,5,33,5,2,10,52,0,3,4,3,3,0.285714286,0.412698413
reverbe01,2013,1,PHI,NL,88,315,37,96,9,3,0,17,22,8,16,36,1,0,5,0,10,0.304761905,0.352380952
gomesjo01,2013,1,BOS,AL,116,312,49,77,17,0,13,52,1,0,43,89,3,6,0,5,6,0.246794872,0.426282051
ruizca01,2013,1,PHI,NL,92,310,30,83,16,0,5,37,1,0,18,39,3,7,4,2,11,0.267741935,0.367741935
tabatjo01,2013,1,PIT,NL,106,308,35,87,17,5,6,33,3,1,23,45,0,5,5,0,6,0.282467532,0.428571429
millebr02,2013,1,SEA,AL,76,306,41,81,11,6,8,36,5,3,24,52,0,1,2,2,2,0.264705882,0.418300654
barmecl01,2013,1,PIT,NL,108,304,22,64,15,0,5,23,0,0,14,70,3,2,9,1,5,0.210526316,0.309210526
ramirar01,2013,1,MIL,NL,92,304,43,86,18,0,12,49,0,1,36,55,0,8,0,3,8,0.282894737,0.460526316
ramirha01,2013,1,LAN,NL,86,304,62,105,25,2,20,57,10,2,27,52,3,3,0,2,5,0.345394737,0.638157895
nunezed02,2013,1,NYA,AL,90,304,38,79,17,4,3,28,10,3,20,51,1,3,4,5,3,0.259868421,0.371710526
schaflo01,2013,1,MIL,NL,134,298,29,63,15,3,4,33,7,1,25,60,1,3,11,0,5,0.211409396,0.322147651
martijd02,2013,1,HOU,AL,86,296,24,74,17,0,7,36,2,0,10,82,0,0,0,3,8,0.25,0.378378378
adamsma01,2013,1,SLN,NL,108,296,46,84,14,0,17,51,0,1,23,80,0,0,0,0,9,0.283783784,0.503378378
stewach01,2013,1,NYA,AL,109,294,28,62,6,0,4,25,4,0,30,49,0,6,6,4,8,0.210884354,0.272108844
parmech01,2013,1,MIN,AL,101,294,21,67,13,0,8,24,1,1,33,81,0,3,0,3,6,0.227891156,0.353741497
callaal01,2013,1,LAA,AL,86,294,32,74,13,0,5,36,0,2,34,22,2,0,3,5,8,0.25170068,0.346938776
puntoni01,2013,1,LAN,NL,116,294,34,75,15,0,2,21,3,3,33,67,0,0,6,2,4,0.255102041,0.326530612
morrilo01,2013,1,MIA,NL,85,293,32,71,13,4,6,36,0,0,38,56,5,2,0,0,10,0.242320819,0.375426621
gomesya01,2013,1,CLE,AL,88,293,45,86,18,2,11,38,2,0,18,67,0,7,0,4,12,0.293515358,0.481228669
lombast02,2013,1,WAS,NL,118,290,25,75,15,1,2,22,4,3,8,34,1,1,5,3,6,0.25862069,0.337931034
chiselo01,2013,1,CLE,AL,94,289,30,65,17,0,11,36,1,0,16,56,0,2,1,0,8,0.224913495,0.397923875
guzmaje01,2013,1,SDN,NL,126,288,33,65,17,0,9,35,3,0,27,79,1,2,1,0,4,0.225694444,0.378472222
ramoswi01,2013,1,WAS,NL,78,287,29,78,9,0,16,59,0,1,15,42,1,0,0,1,12,0.271777003,0.470383275
howarry01,2013,1,PHI,NL,80,286,34,76,20,2,11,43,0,0,23,95,4,2,0,6,6,0.265734266,0.465034965
rutlejo01,2013,1,COL,NL,88,285,45,67,6,1,7,19,12,0,22,62,1,2,4,1,2,0.235087719,0.336842105
dejesda01,2013,1,CHN,NL,84,284,39,71,19,3,6,27,3,0,29,55,0,5,0,0,3,0.25,0.401408451
morsemi01,2013,1,SEA,AL,76,283,31,64,13,0,13,27,0,0,20,80,1,3,0,1,10,0.22614841,0.409893993
molinjo01,2013,1,TBA,AL,99,283,26,66,14,0,2,18,2,1,22,63,1,2,3,3,11,0.233215548,0.303886926
hicksaa01,2013,1,MIN,AL,81,281,37,54,11,3,8,27,9,3,24,84,0,2,4,2,0,0.192170819,0.338078292
blankky01,2013,1,SDN,NL,88,280,31,68,14,0,8,35,1,1,21,85,1,5,0,2,2,0.242857143,0.378571429
paganan01,2013,1,SFN,NL,71,280,44,79,16,3,5,30,9,4,23,36,0,0,0,2,1,0.282142857,0.414285714
lobatjo01,2013,1,TBA,AL,100,277,38,69,15,2,7,32,0,1,30,65,0,0,2,2,5,0.249097473,0.393501805
penaca01,2013,1,HOU,AL,85,277,38,58,13,1,8,25,1,3,43,89,5,4,1,0,5,0.209386282,0.350180505
quentca01,2013,1,SDN,NL,82,276,42,76,21,0,13,44,0,0,31,55,0,9,0,4,7,0.275362319,0.492753623
ozunama01,2013,1,MIA,NL,70,275,31,73,17,4,3,32,5,1,13,57,0,2,1,0,6,0.265454545,0.389090909
youngde03,2013,1,PHI,NL,80,272,22,71,13,0,8,31,0,0,14,69,0,3,0,2,7,0.261029412,0.397058824
pennicl01,2013,1,ARI,NL,96,269,25,65,13,1,1,18,2,0,26,54,5,1,2,1,7,0.241635688,0.308550186
nixja01,2013,1,NYA,AL,87,267,32,63,9,1,3,24,13,1,24,80,1,5,4,3,4,0.235955056,0.310861423
chaveen01,2013,1,SEA,AL,97,266,22,71,10,0,2,14,1,3,9,31,1,0,3,1,9,0.266917293,0.327067669
roberbr01,2013,1,BAL,AL,77,265,33,66,12,1,8,39,3,1,26,44,1,0,1,4,4,0.249056604,0.39245283
sanchga01,2013,1,PIT,NL,136,264,29,67,18,0,7,36,1,0,44,51,1,4,0,7,3,0.253787879,0.401515152
norride01,2013,1,OAK,AL,98,264,41,65,16,0,9,30,5,0,37,71,1,4,1,2,5,0.246212121,0.409090909
kempma01,2013,1,LAN,NL,73,263,35,71,15,0,6,33,9,0,22,76,3,2,0,3,11,0.269961977,0.395437262
bonifem01,2013,1,TOR,AL,94,262,33,57,16,1,3,20,12,6,13,66,0,2,3,2,3,0.217557252,0.320610687
snidetr01,2013,1,PIT,NL,111,261,28,56,12,2,5,25,2,3,24,75,3,0,0,0,1,0.214559387,0.333333333
ryanbr01,2013,1,SEA,AL,87,260,23,50,10,0,3,21,4,2,21,60,1,1,4,1,11,0.192307692,0.265384615
grossro01,2013,1,HOU,AL,63,257,29,69,14,0,4,21,6,7,23,70,0,2,5,1,2,0.26848249,0.369649805
flowety01,2013,1,CHA,AL,84,256,24,50,11,0,10,24,0,1,14,94,1,4,0,1,9,0.1953125,0.35546875
frandke01,2013,1,PHI,NL,119,252,27,59,10,1,5,26,1,0,12,29,0,11,1,2,10,0.234126984,0.341269841
suzukku01,2013,1,WAS,NL,79,252,19,56,11,1,3,25,2,0,20,32,6,3,2,4,2,0.222222222,0.30952381
rufda01,2013,1,PHI,NL,73,251,36,62,11,0,14,30,0,0,33,91,1,7,0,2,4,0.247011952,0.458167331
eatonad02,2013,1,ARI,NL,66,250,40,63,10,4,3,22,5,2,17,44,0,6,3,1,4,0.252,0.36
pachejo01,2013,1,COL,NL,95,247,23,59,15,0,1,22,0,0,10,38,0,3,1,1,4,0.238866397,0.311740891
flahery01,2013,1,BAL,AL,85,246,28,55,11,0,10,27,2,0,19,62,3,5,1,0,2,0.223577236,0.390243902
blackch02,2013,1,COL,NL,82,246,35,76,17,2,6,22,7,0,7,49,0,3,2,0,1,0.308943089,0.467479675
gentrcr01,2013,1,TEX,AL,106,246,39,69,12,4,2,22,24,3,29,46,2,8,3,1,5,0.280487805,0.386178862
raburry01,2013,1,CLE,AL,87,243,40,66,18,0,16,55,0,0,29,67,0,4,0,1,4,0.271604938,0.543209877
